day,population,Adara-Adara_bookings,Google Ads Youtube-Google Ads Youtube_bookings,Google Ads-Demand Gen_bookings,Google Ads-Hotel_bookings,Google Ads-Performance Max_bookings,Google Ads-Search_bookings,Kargo Global Inc.-Kargo Global Inc._bookings,LinkedIn US-LinkedIn_bookings,Meta-Meta_bookings,Microsoft Ads-Microsoft Ads_bookings,Sojern-Sojern_bookings,The Trade Desk-Display_bookings,The Trade Desk-Native_bookings,The Trade Desk-Video_bookings,Trip Advisor-Trip Advisor_bookings,cendyn.com-cendyn.com_bookings,Adara-Adara_clicks,Google Ads Youtube-Google Ads Youtube_clicks,Google Ads-Demand Gen_clicks,Google Ads-Hotel_clicks,Google Ads-Performance Max_clicks,Google Ads-Search_clicks,Kargo Global Inc.-Kargo Global Inc._clicks,LinkedIn US-LinkedIn_clicks,Meta-Meta_clicks,Microsoft Ads-Microsoft Ads_clicks,Sojern-Sojern_clicks,The Trade Desk-Display_clicks,The Trade Desk-Native_clicks,The Trade Desk-Video_clicks,Trip Advisor-Trip Advisor_clicks,cendyn.com-cendyn.com_clicks,Adara-Adara_cost,Google Ads Youtube-Google Ads Youtube_cost,Google Ads-Demand Gen_cost,Google Ads-Hotel_cost,Google Ads-Performance Max_cost,Google Ads-Search_cost,Kargo Global Inc.-Kargo Global Inc._cost,LinkedIn US-LinkedIn_cost,Meta-Meta_cost,Microsoft Ads-Microsoft Ads_cost,Sojern-Sojern_cost,The Trade Desk-Display_cost,The Trade Desk-Native_cost,The Trade Desk-Video_cost,Trip Advisor-Trip Advisor_cost,cendyn.com-cendyn.com_cost,Adara-Adara_impressions,Google Ads Youtube-Google Ads Youtube_impressions,Google Ads-Demand Gen_impressions,Google Ads-Hotel_impressions,Google Ads-Performance Max_impressions,Google Ads-Search_impressions,Kargo Global Inc.-Kargo Global Inc._impressions,LinkedIn US-LinkedIn_impressions,Meta-Meta_impressions,Microsoft Ads-Microsoft Ads_impressions,Sojern-Sojern_impressions,The Trade Desk-Display_impressions,The Trade Desk-Native_impressions,The Trade Desk-Video_impressions,Trip Advisor-Trip Advisor_impressions,cendyn.com-cendyn.com_impressions,Adara-Adara_revenue,Google Ads Youtube-Google Ads Youtube_revenue,Google Ads-Demand Gen_revenue,Google Ads-Hotel_revenue,Google Ads-Performance Max_revenue,Google Ads-Search_revenue,Kargo Global Inc.-Kargo Global Inc._revenue,LinkedIn US-LinkedIn_revenue,Meta-Meta_revenue,Microsoft Ads-Microsoft Ads_revenue,Sojern-Sojern_revenue,The Trade Desk-Display_revenue,The Trade Desk-Native_revenue,The Trade Desk-Video_revenue,Trip Advisor-Trip Advisor_revenue,cendyn.com-cendyn.com_revenue
2024-12-09,3405700.0,3,0,0,0,0,0,0,0,0,2,4,7,7,7,0,16,0,419,0,160,1022,3596,0,14,7890,308,0,870,165,282,0,93,806.451612903226,385.627488,0.0,1398.084413,1555.064098,3896.073516,0.0,106.32,2731.680001,819.89,848.387096774194,9872.36477098122,1921.20740804228,12862.6011406463,0.0,0.0,0,23123,0,4623,32722,19333,0,9578,171270,7310,0,3807333,392358,789801,0,19160,2679.44,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2845.84,4302.76,5026.12,5026.12,5026.12,0.0,19693.77
2024-12-10,3405700.0,5,0,0,0,0,0,0,0,0,0,7,4,4,4,0,0,0,217,0,135,994,3666,0,22,7853,294,0,1566,195,243,0,0,806.451612903226,241.159132,0.0,1064.049119,1594.191743,3646.064475,0.0,120.57,2806.180001,842.91,848.387096774194,10591.7451372838,1912.12451248065,12825.6062616805,0.0,0.0,0,14306,0,3243,30768,18315,0,10661,164562,7146,0,3654225,425370,854625,0,0,5345.01,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8859.8,4423.79,4423.79,4423.79,0.0,0.0
2024-12-11,3405700.0,1,0,0,0,0,0,0,0,0,2,2,7,7,7,0,10,0,36,0,150,1014,3502,0,18,7306,353,0,2028,186,303,0,139,806.451612903226,231.684239,0.0,1066.217893,1588.164147,3680.435593,0.0,114.43,2680.770004,775.81,848.387096774194,12777.5818013448,1919.92897572822,12781.7687549839,0.0,0.0,0,10485,0,3013,32871,16471,0,9628,166506,6897,0,4386588,463368,944715,0,22437,453.52,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1468.26,1546.5,7468.9,7468.9,7468.9,0.0,11769.09
2024-12-12,3405700.0,1,0,0,0,0,0,0,0,0,4,6,6,6,6,0,2,0,25,0,6,1126,3676,0,17,10164,294,0,1851,192,267,0,9,806.451612903226,274.578744,0.0,40.767776,1652.141782,3901.480006,0.0,105.79,5486.840001,773.73,848.387096774194,12751.9938420261,1928.4699513767,12650.3461956972,0.0,0.93,0,20790,0,204,29988,18070,0,8852,303590,5883,0,3719925,448221,877776,0,2380,1336.74,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3637.5,4394.14,6651.42,6651.42,6651.42,0.0,1692.76
2024-12-13,3405700.0,0,0,0,0,0,0,0,0,0,3,9,2,2,2,0,5,0,26,0,0,1448,3674,0,9,12556,374,0,2058,180,243,0,0,806.451612903226,254.639219,0.0,0.0,1971.986336,3817.891909,0.0,99.1599999999999,7906.76,756.02,848.387096774194,12834.8902490143,1930.15024842165,12598.269193242,0.0,0.0,0,19308,0,0,35838,19387,0,8571,417123,5190,0,3306228,366225,763080,0,1579,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3045.01,7941.12,1568.61,1568.61,1568.61,0.0,4305.88
2024-12-14,3405700.0,0,0,0,0,0,0,0,0,0,2,2,1,1,1,0,2,0,10,0,0,1581,4104,0,19,12693,349,0,2115,153,216,0,4,806.451612903226,42.626886,0.0,0.0,2011.193234,3761.242116,0.0,72.21,7763.549999,735.07,848.387096774194,13083.7267262095,1942.37371759981,12631.9105727723,0.0,0.0,0,1341,0,0,43195,17402,0,6625,427344,6147,0,3073908,334710,714972,0,739,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,809.54,765.34,1077.11,1077.11,1077.11,0.0,3392.0
2024-12-15,3405700.0,0,0,0,0,0,0,0,0,0,1,4,1,1,1,0,1,0,41,0,0,1452,3776,0,9,12128,310,0,1920,177,228,0,118,806.451612903226,461.448589,0.0,0.0,2109.775622,3858.616685,0.0,64.43,7660.290001,473.25,848.387096774194,13115.1297383376,1954.49107446849,12518.7686690221,0.0,3.44,0,9170,0,0,35486,16363,0,5799,404955,3790,0,3210018,338595,777213,0,16563,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,772.11,2652.53,514.74,514.74,514.74,0.0,768.71
2024-12-16,3405700.0,3,0,0,0,0,0,0,0,0,2,6,1,1,1,0,1,0,28,0,0,1321,3649,0,17,11178,350,0,1974,255,192,0,173,806.451612903226,272.956074,0.0,0.0,2014.225972,4026.085739,0.0,107.56,7369.540001,767.5,848.387096774194,16637.2030850095,3210.64911239537,12331.3644936845,0.0,11.9288727,0,4389,0,0,35148,17324,0,8914,392010,7237,0,4226511,532554,812370,0,26752,2335.61,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1840.0,4690.89,1310.1,1310.1,1310.1,0.0,1240.0
2024-12-17,3405700.0,3,0,0,0,0,0,0,0,0,1,4,3,3,3,0,0,0,14,0,0,1215,3688,0,10,11774,380,0,2022,336,267,0,204,806.451612903226,283.263188,0.0,0.0,1694.504936,3739.958179,0.0,120.67,7226.59,778.42,848.387096774194,16312.0545867887,3201.5512880837,11993.0871978661,0.0,38.1823855,0,3138,0,0,31531,17939,0,10851,391276,6206,0,4593285,621168,736779,0,28292,2544.77,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2193.89,3007.94,6411.07,6411.07,6411.07,0.0,0.0
2024-12-18,3405700.0,6,0,0,0,0,0,0,0,0,2,4,0,0,0,0,0,0,11,0,0,1506,3861,0,25,11425,460,0,2349,276,213,0,173,806.451612903226,200.057982,0.0,0.0,2148.235387,4133.470053,0.0,115.46,7396.170002,774.68,848.387096774194,15985.8320921802,4368.96368019281,13079.3022633543,0.0,107.03744112,0,2405,0,0,35917,19576,0,10447,412765,6418,0,4378467,869022,831396,0,28526,2850.18,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1309.53,5119.0,0.0,0.0,0.0,0.0,0.0
2024-12-19,3405700.0,2,0,0,0,0,0,0,0,0,3,3,1,1,1,0,0,0,21,0,0,1223,3997,0,18,11565,309,0,2067,312,204,0,82,806.451612903226,191.019483,0.0,0.0,1690.568591,4717.839186,0.0,107.66,7853.540002,785.72,848.387096774194,15822.5360474433,4390.59993531267,12460.1967533908,0.0,126.99691892,0,3284,0,0,30021,19733,0,9071,406181,25002,0,4535955,757005,778875,0,8409,2014.77,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1785.69,2023.82,994.91,994.91,994.91,0.0,0.0
2024-12-20,3405700.0,1,0,0,0,0,0,0,0,0,1,3,2,2,2,0,0,0,10,0,0,1563,4212,0,19,10649,408,0,2079,309,144,0,5,806.451612903226,177.275776,0.0,0.0,2287.246101,4897.136008,0.0,99.89,7376.45,769.42,848.387096774194,15993.6702295463,4416.14434102096,12409.2948847367,0.0,2.96,0,2908,0,0,33451,20183,0,8893,370218,15385,0,4005450,689976,687096,0,5323,880.96,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,846.0,3751.47,1457.25,1457.25,1457.25,0.0,0.0
